,CustomerID,Recency,Monetary,Frequency,Category
628,13705,8,711.86,3,RECENT AVARAGE MATE
629,13706,303,330.78999999999996,1,
630,13707,268,806.4099999999999,2,EX MATE
631,13708,272,285.3299999999999,1,
632,13709,4,6307.649999999999,13,
633,13710,32,180.48000000000002,1,
634,13711,219,252.06,2,EX MATE
635,13712,247,228.83999999999997,1,
636,13715,282,1077.39,5,EX MATE
637,13716,270,138.28,1,
638,13717,33,1445.01,6,SOUL MATE
639,13718,247,306.55,2,EX MATE
640,13719,16,1041.68,5,RECENT AVARAGE MATE
641,13720,117,799.9000000000001,4,CASUAL AVARAGE MATE
642,13721,37,524.14,1,
643,13722,132,2375.4100000000008,3,CASUAL AVARAGE MATE
644,13723,218,199.85000000000002,1,
645,13725,50,1980.5599999999997,8,SOUL MATE
646,13726,39,1079.6599999999999,2,RECENT AVARAGE MATE
647,13727,29,333.48,2,RECENT AVARAGE MATE
648,13728,37,1016.1400000000001,6,SOUL MATE
649,13730,136,752.6000000000001,2,CASUAL AVARAGE MATE
650,13731,220,610.5899999999999,2,EX MATE
651,13732,29,491.86,1,
652,13735,25,2883.5400000000004,4,RECENT AVARAGE MATE
653,13736,6,729.7999999999998,2,RECENT AVARAGE MATE
654,13737,201,339.59999999999997,1,
655,13739,19,216.9,1,
656,13740,241,350.75,1,
657,13741,72,668.4300000000001,3,CASUAL AVARAGE MATE
658,13742,17,3107.87,12,SOUL MATE
659,13743,3,1341.6,7,
660,13744,96,1080.52,2,CASUAL AVARAGE MATE
661,13745,163,300.03999999999996,1,
662,13747,374,79.6,1,
663,13748,96,948.2499999999999,5,CASUAL AVARAGE MATE
664,13750,54,1647.2600000000002,5,RECENT AVARAGE MATE
665,13751,289,296.24999999999994,1,
666,13752,125,1175.38,6,CASUAL AVARAGE MATE
667,13753,288,741.26,1,
668,13754,152,282.6,2,EX MATE
669,13755,4,2108.0599999999995,9,SOUL MATE
670,13756,3,5189.52,14,
671,13758,12,3190.55,7,SOUL MATE
672,13759,34,659.41,2,RECENT AVARAGE MATE
673,13760,55,286.78999999999996,2,RECENT AVARAGE MATE
674,13761,51,1070.65,2,RECENT AVARAGE MATE
675,13762,219,306.72,1,
676,13763,64,1714.9599999999998,1,
677,13764,71,1519.42,3,CASUAL AVARAGE MATE
678,13767,3,17220.36,37,
679,13769,3,2796.5099999999993,10,
680,13771,65,2634.45,4,CASUAL AVARAGE MATE
681,13772,34,1122.63,3,RECENT AVARAGE MATE
682,13774,82,344.99999999999994,1,
683,13777,1,25977.159999999996,33,
684,13778,104,178.7,1,
685,13780,8,360.01000000000005,2,RECENT AVARAGE MATE
686,13781,251,127.84000000000002,1,
687,13782,13,908.8600000000001,6,SOUL MATE
688,13784,10,2462.79,11,SOUL MATE
689,13786,368,230.4,1,
690,13787,76,309.04,2,CASUAL AVARAGE MATE
691,13790,5,348.79999999999995,1,
692,13791,128,1516.0,2,CASUAL AVARAGE MATE
693,13792,67,195.55,2,CASUAL AVARAGE MATE
694,13798,2,37153.85000000001,57,
695,13799,117,688.8599999999999,2,CASUAL AVARAGE MATE
696,13800,310,558.3199999999997,1,
697,13801,67,324.79999999999995,1,
698,13802,139,4599.42,3,CASUAL AVARAGE MATE
699,13803,256,277.07000000000005,1,
700,13804,31,2588.39,7,SOUL MATE
701,13805,53,924.5999999999999,2,RECENT AVARAGE MATE
702,13806,64,256.38,1,
703,13807,368,112.6,1,
704,13808,6,1747.6599999999999,5,RECENT AVARAGE MATE
705,13819,302,1140.35,3,EX MATE
706,13821,145,385.63999999999993,2,CASUAL AVARAGE MATE
707,13822,6,632.0,2,RECENT AVARAGE MATE
708,13823,19,957.66,2,RECENT AVARAGE MATE
709,13824,33,1698.9399999999996,5,RECENT AVARAGE MATE
710,13826,177,189.5,1,
711,13827,58,409.8,3,RECENT AVARAGE MATE
712,13828,23,209.49000000000004,1,
713,13831,17,2198.45,6,SOUL MATE
714,13832,20,52.199999999999996,1,
715,13833,160,383.8499999999999,1,
716,13835,26,834.5700000000002,4,RECENT AVARAGE MATE
717,13837,212,266.59000000000003,2,EX MATE
718,13838,6,674.8199999999999,4,RECENT AVARAGE MATE
719,13841,253,85.0,1,
720,13842,59,3385.6200000000003,9,SOUL MATE
721,13844,12,361.62,1,
722,13845,65,312.98,1,
723,13846,25,865.0600000000002,3,RECENT AVARAGE MATE
724,13848,93,1255.0,3,CASUAL AVARAGE MATE
725,13849,52,1537.9499999999998,2,RECENT AVARAGE MATE
726,13850,130,1595.4799999999996,1,
727,13851,96,2651.4600000000005,3,CASUAL AVARAGE MATE
728,13853,58,1090.14,1,
729,13854,9,8109.52,25,
730,13856,169,388.5,3,EX MATE
731,13858,58,216.16999999999996,1,
732,13859,327,201.16,1,
733,13860,2,1245.8999999999999,5,
734,13862,19,2209.3599999999997,8,SOUL MATE
735,13863,248,305.78000000000003,1,
736,13865,59,501.55999999999995,4,RECENT AVARAGE MATE
737,13866,75,145.67,1,
738,13867,32,1005.0900000000001,3,RECENT AVARAGE MATE
739,13868,8,3192.54,2,RECENT AVARAGE MATE
740,13869,124,3083.6499999999987,4,CASUAL AVARAGE MATE
741,13870,3,2770.94,8,
742,13871,23,6403.250000000001,13,
743,13873,120,389.6,3,CASUAL AVARAGE MATE
744,13874,359,540.45,1,
745,13875,54,1786.79,5,RECENT AVARAGE MATE
746,13876,64,122.69999999999999,1,
747,13877,87,117.24000000000001,1,
748,13878,55,1271.57,1,
749,13880,22,3219.77,13,
750,13881,4,17159.519999999997,20,
751,13882,3,1191.1299999999999,5,
752,13883,11,2674.4800000000005,5,RECENT AVARAGE MATE
753,13884,8,787.6,5,RECENT AVARAGE MATE
754,13885,190,506.80000000000007,2,EX MATE
755,13886,72,243.56000000000003,1,
756,13887,205,349.54999999999995,1,
757,13888,120,595.6700000000001,2,CASUAL AVARAGE MATE
758,13889,93,416.9,1,
759,13890,2,1883.8100000000002,10,
760,13892,27,632.97,4,RECENT AVARAGE MATE
761,13893,298,821.1,1,
762,13894,24,564.62,3,RECENT AVARAGE MATE
763,13895,29,2593.0699999999997,4,RECENT AVARAGE MATE
764,13897,51,311.15999999999997,1,
765,13898,326,155.93,1,
766,13899,17,388.52000000000004,2,RECENT AVARAGE MATE
767,13900,184,740.95,3,EX MATE
768,13901,73,2867.2000000000007,5,CASUAL AVARAGE MATE
769,13904,38,332.63999999999993,2,RECENT AVARAGE MATE
770,13908,80,2369.55,4,CASUAL AVARAGE MATE
771,13911,58,2580.9100000000003,9,SOUL MATE
772,13914,12,626.45,2,RECENT AVARAGE MATE
773,13917,50,272.03999999999996,2,RECENT AVARAGE MATE
774,13918,50,1212.84,2,RECENT AVARAGE MATE
775,13922,352,172.24999999999997,1,
776,13923,54,351.13000000000005,1,
777,13924,2,1838.85,6,
778,13925,93,678.25,4,CASUAL AVARAGE MATE
779,13926,24,223.85000000000002,1,
780,13927,75,348.99,1,
781,13928,11,464.57000000000005,4,RECENT AVARAGE MATE
782,13929,170,842.65,2,EX MATE
783,13930,58,337.3399999999999,2,RECENT AVARAGE MATE
784,13931,96,1237.5300000000007,2,CASUAL AVARAGE MATE
785,13932,295,307.4,1,
786,13933,110,608.79,2,CASUAL AVARAGE MATE
787,13934,264,922.0999999999997,1,
788,13936,180,376.58,1,
789,13937,170,158.85,1,
790,13938,36,71.66,1,
791,13939,24,568.55,3,RECENT AVARAGE MATE
792,13940,18,839.14,4,RECENT AVARAGE MATE
793,13941,22,5112.960000000001,5,SOUL MATE
794,13946,80,561.5699999999999,3,CASUAL AVARAGE MATE
795,13947,66,90.6,1,
796,13948,361,101.99999999999999,1,
797,13949,3,2427.32,6,
798,13950,12,745.06,4,RECENT AVARAGE MATE
799,13951,177,674.4499999999999,3,EX MATE
800,13952,218,3251.071,2,EX MATE
801,13953,8,3515.6800000000003,7,SOUL MATE
802,13954,2,439.91999999999996,2,
803,13955,155,322.96000000000004,2,EX MATE
804,13956,6,1019.27,5,RECENT AVARAGE MATE
805,13959,80,594.04,3,CASUAL AVARAGE MATE
806,13960,22,230.22,2,RECENT AVARAGE MATE
807,13962,22,169.55,2,RECENT AVARAGE MATE
808,13963,309,664.54,4,EX MATE
809,13967,146,80.7,1,
810,13969,8,9024.17,18,
811,13971,19,2758.2599999999998,8,SOUL MATE
812,13972,71,190.25000000000003,2,CASUAL AVARAGE MATE
813,13973,288,264.7,1,
814,13974,50,413.59,1,
815,13975,32,2461.24,6,SOUL MATE
816,13976,207,357.9800000000001,1,
817,13978,15,196.79,2,RECENT AVARAGE MATE
818,13979,74,869.8700000000001,1,
819,13980,61,200.14000000000001,1,
820,13982,40,1871.8099999999997,4,RECENT AVARAGE MATE
821,13983,30,2603.43,12,SOUL MATE
822,13984,27,920.51,5,RECENT AVARAGE MATE
823,13985,5,7060.130000000002,15,
824,13986,18,320.46000000000004,1,
825,13988,20,4147.96,6,SOUL MATE
826,13989,66,1266.08,2,CASUAL AVARAGE MATE
827,13990,214,311.3,1,
828,13991,13,852.8799999999999,6,SOUL MATE
829,13992,31,76.8,1,
830,13993,43,3466.36,9,SOUL MATE
831,13994,4,2274.14,6,SOUL MATE
832,13995,16,1393.69,5,RECENT AVARAGE MATE
833,13999,11,3901.8100000000013,12,SOUL MATE
834,14000,212,635.6600000000001,1,
835,14001,46,2043.08,3,RECENT AVARAGE MATE
836,14002,135,529.73,2,CASUAL AVARAGE MATE
837,14004,44,4582.64,7,SOUL MATE
838,14005,10,2874.7200000000003,5,RECENT AVARAGE MATE
839,14006,116,962.1899999999999,3,CASUAL AVARAGE MATE
840,14009,199,695.6099999999999,2,EX MATE
841,14012,278,328.8,1,
842,14013,111,473.02,3,CASUAL AVARAGE MATE
843,14014,78,505.18000000000006,1,
844,14015,53,917.34,1,
845,14019,47,1421.6100000000001,3,RECENT AVARAGE MATE
846,14020,17,642.8,2,RECENT AVARAGE MATE
847,14021,156,631.9,3,EX MATE
848,14022,226,440.0,1,
849,14023,8,584.07,2,RECENT AVARAGE MATE
850,14024,122,327.7,2,CASUAL AVARAGE MATE
851,14027,61,104.82000000000002,1,
852,14029,64,467.65999999999997,2,CASUAL AVARAGE MATE
853,14030,19,2358.84,8,SOUL MATE
854,14031,8,17286.86,19,
855,14032,3,2975.59,11,
856,14034,23,648.8899999999999,3,RECENT AVARAGE MATE
857,14035,29,1428.02,5,RECENT AVARAGE MATE
858,14036,285,626.6499999999999,1,
859,14037,177,147.20000000000005,2,EX MATE
860,14038,79,1560.38,3,CASUAL AVARAGE MATE
861,14039,34,152.2,1,
862,14040,41,3560.3200000000006,12,SOUL MATE
863,14041,267,141.41,1,
864,14044,27,646.4200000000001,4,RECENT AVARAGE MATE
865,14045,110,1659.75,4,CASUAL AVARAGE MATE
866,14046,285,154.98999999999998,1,
867,14047,9,1308.6100000000001,5,RECENT AVARAGE MATE
868,14048,306,409.9299999999999,1,
869,14049,17,5578.719999999999,4,
870,14050,32,746.36,2,RECENT AVARAGE MATE
871,14051,1,15610.390000000001,23,
872,14052,20,225.35999999999993,1,
873,14053,125,260.25,2,CASUAL AVARAGE MATE
874,14054,66,92.46,1,
875,14055,107,725.6400000000001,1,
876,14056,2,8152.710000000001,23,
877,14057,24,6211.660000000002,17,
878,14059,267,183.59999999999997,1,
879,14060,5,6140.419999999999,19,
880,14062,10,10464.850000000002,12,
881,14064,30,1334.34,5,RECENT AVARAGE MATE
882,14066,267,152.55,1,
883,14067,64,374.70000000000005,2,CASUAL AVARAGE MATE
884,14068,321,265.85,1,
885,14071,4,1437.5700000000002,8,SOUL MATE
886,14073,33,151.04,1,
887,14075,5,942.26,3,RECENT AVARAGE MATE
888,14076,130,118.66999999999997,1,
889,14077,41,499.41999999999996,5,RECENT AVARAGE MATE
890,14078,102,1049.37,6,CASUAL AVARAGE MATE
891,14079,125,375.09999999999997,1,
892,14080,33,45.599999999999994,1,
893,14081,303,921.6199999999997,2,EX MATE
894,14082,365,182.24999999999997,1,
895,14083,5,1002.9000000000001,9,SOUL MATE
896,14085,3,4421.29,18,
897,14087,3,191.47,1,
898,14088,11,50491.81000000001,13,
899,14089,57,158.75,1,
900,14090,325,76.32000000000001,1,
901,14092,8,4076.9100000000003,14,
902,14093,13,433.85999999999996,1,
903,14096,5,65164.790000000095,17,
904,14098,37,147.34999999999997,1,
905,14099,17,3104.17,11,SOUL MATE
906,14100,138,191.95000000000002,1,
907,14101,74,5976.789999999999,6,
908,14102,6,1105.8799999999997,5,RECENT AVARAGE MATE
909,14104,155,216.21,2,EX MATE
910,14105,240,1266.2300000000002,1,
911,14107,52,2703.23,7,SOUL MATE
912,14108,31,597.9100000000001,2,RECENT AVARAGE MATE
913,14109,73,144.2,1,
914,14110,4,5683.149999999999,12,
915,14111,15,692.85,4,RECENT AVARAGE MATE
916,14112,23,2915.15,7,SOUL MATE
917,14113,4,1840.42,4,RECENT AVARAGE MATE
918,14114,274,386.53000000000003,2,EX MATE
919,14116,20,1382.7400000000002,5,RECENT AVARAGE MATE
920,14117,144,90.0,1,
921,14121,4,2780.1499999999996,4,RECENT AVARAGE MATE
922,14124,85,419.58000000000004,1,
923,14125,11,2720.63,3,RECENT AVARAGE MATE
924,14126,8,706.1300000000001,3,RECENT AVARAGE MATE
925,14127,123,709.71,3,CASUAL AVARAGE MATE
926,14128,61,637.5,2,RECENT AVARAGE MATE
927,14129,2,1123.86,5,
928,14130,320,480.90999999999997,1,
929,14132,3,3586.0299999999997,11,
930,14133,130,605.64,3,CASUAL AVARAGE MATE
931,14135,2,4690.3099999999995,15,
932,14138,2,965.8800000000002,2,
933,14139,47,415.81999999999994,1,
934,14140,4,935.0499999999998,2,RECENT AVARAGE MATE
935,14141,3,915.1300000000001,4,
936,14142,374,311.81000000000006,1,
937,14143,134,115.8,1,
938,14145,47,3742.2,4,RECENT AVARAGE MATE
939,14146,9,4191.0,5,SOUL MATE
940,14147,79,483.40000000000003,2,CASUAL AVARAGE MATE
941,14148,234,157.2,1,
942,14149,221,446.62000000000006,1,
943,14150,36,658.6400000000001,2,RECENT AVARAGE MATE
944,14152,76,621.29,2,CASUAL AVARAGE MATE
945,14154,240,1345.62,2,EX MATE
946,14155,267,118.75,1,
947,14157,20,424.8900000000001,2,RECENT AVARAGE MATE
948,14158,41,507.66000000000014,1,
949,14159,20,4630.349999999999,11,SOUL MATE
950,14161,216,1097.6200000000001,3,EX MATE
951,14162,174,289.36,2,EX MATE
952,14163,88,2445.91,4,CASUAL AVARAGE MATE
953,14164,71,1631.7700000000002,2,CASUAL AVARAGE MATE
954,14165,276,120.44,1,
955,14167,40,562.59,4,RECENT AVARAGE MATE
956,14171,99,363.78999999999996,1,
957,14173,11,450.84000000000003,4,RECENT AVARAGE MATE
958,14174,34,134.46,1,
959,14175,60,3222.3,3,RECENT AVARAGE MATE
960,14176,298,576.9,4,EX MATE
961,14177,87,549.46,4,CASUAL AVARAGE MATE
962,14178,9,1600.26,7,SOUL MATE
963,14179,41,701.5699999999997,2,RECENT AVARAGE MATE
964,14180,11,4748.520000000001,25,
965,14184,67,452.89,1,
966,14185,332,197.65,1,
967,14188,31,2054.36,6,SOUL MATE
968,14189,3,4654.08,15,
969,14191,2,4684.76,13,
970,14193,68,853.3899999999999,2,CASUAL AVARAGE MATE
971,14194,5,11349.520000000002,21,
972,14195,202,1011.9999999999999,2,EX MATE
973,14196,107,335.52,1,
974,14198,19,701.4,4,RECENT AVARAGE MATE
975,14199,219,185.39999999999998,1,
976,14201,61,747.4399999999999,7,SOUL MATE
977,14204,3,150.60999999999996,1,
978,14205,17,466.70000000000005,2,RECENT AVARAGE MATE
979,14206,240,328.1599999999999,1,
980,14208,95,151.73999999999998,1,
981,14209,11,2073.4300000000003,6,SOUL MATE
982,14210,106,1905.84,6,CASUAL AVARAGE MATE
983,14211,54,2241.1,9,SOUL MATE
984,14212,90,1070.48,1,
985,14214,31,1004.3799999999999,5,RECENT AVARAGE MATE
986,14215,12,1789.7200000000003,6,SOUL MATE
987,14216,4,1839.2999999999997,4,RECENT AVARAGE MATE
988,14217,2,2004.9799999999998,17,
989,14218,43,169.48000000000002,1,
990,14219,5,89.94,1,
991,14220,248,632.4000000000001,2,EX MATE
992,14221,43,3432.8,9,SOUL MATE
993,14222,178,683.17,1,
994,14223,93,991.1299999999999,3,CASUAL AVARAGE MATE
995,14224,111,1009.7299999999999,4,CASUAL AVARAGE MATE
996,14226,29,2214.7899999999995,5,RECENT AVARAGE MATE
997,14227,27,3350.96,10,SOUL MATE
998,14229,52,1547.1999999999998,3,RECENT AVARAGE MATE
999,14231,184,925.71,3,EX MATE
1000,14232,43,2048.0699999999997,5,RECENT AVARAGE MATE
1001,14233,50,1462.72,4,RECENT AVARAGE MATE
1002,14234,23,754.1200000000001,4,RECENT AVARAGE MATE
1003,14235,76,3144.86,5,CASUAL AVARAGE MATE
1004,14236,81,490.86000000000007,2,CASUAL AVARAGE MATE
1005,14237,374,161.00000000000003,1,
1006,14238,327,146.85,1,
1007,14239,44,2380.8500000000004,11,SOUL MATE
1008,14240,31,890.3400000000003,2,RECENT AVARAGE MATE
1009,14241,184,213.70000000000002,1,
1010,14242,235,280.54999999999995,2,EX MATE
1011,14243,9,2588.7700000000004,10,SOUL MATE
1012,14245,220,1693.4499999999998,2,EX MATE
1013,14246,111,1474.0600000000002,3,CASUAL AVARAGE MATE
1014,14247,279,136.77,1,
1015,14248,319,302.58,1,
1016,14250,8,1904.0500000000006,3,RECENT AVARAGE MATE
1017,14251,2,2879.7000000000007,5,
1018,14256,261,969.06,2,EX MATE
1019,14257,65,3099.7200000000003,5,CASUAL AVARAGE MATE
1020,14258,10,12669.98,9,
1021,14259,142,120.0,1,
1022,14261,51,1163.4499999999998,2,RECENT AVARAGE MATE
1023,14262,9,2618.2299999999996,8,SOUL MATE
1024,14264,155,333.97,2,EX MATE
1025,14267,163,1516.24,3,EX MATE
1026,14270,332,492.6499999999999,1,
1027,14271,226,112.32000000000002,1,
1028,14272,74,437.96000000000004,2,CASUAL AVARAGE MATE
1029,14273,52,559.97,4,RECENT AVARAGE MATE
1030,14276,99,1119.7399999999998,3,CASUAL AVARAGE MATE
1031,14280,197,134.04,1,
1032,14282,4,3701.44,15,
1033,14284,31,595.25,2,RECENT AVARAGE MATE
1034,14285,22,1910.0100000000002,4,RECENT AVARAGE MATE
1035,14286,24,4628.75,3,RECENT AVARAGE MATE
1036,14287,9,176.63,3,RECENT AVARAGE MATE
1037,14288,214,426.6,1,
1038,14289,9,911.26,6,SOUL MATE
1039,14290,12,2314.6499999999996,5,RECENT AVARAGE MATE
1040,14291,2,3883.25,11,
1041,14292,8,4871.929999999999,9,SOUL MATE
1042,14293,4,1046.5599999999997,4,RECENT AVARAGE MATE
1043,14295,41,166.2,1,
1044,14297,18,1305.33,4,RECENT AVARAGE MATE
1045,14298,9,51527.30000000001,44,
1046,14299,9,3965.6199999999994,9,SOUL MATE
1047,14300,19,43.2,1,
1048,14301,118,640.14,1,
1049,14304,223,383.45000000000005,1,
1050,14305,72,1858.96,3,CASUAL AVARAGE MATE
1051,14306,52,2093.3199999999997,2,RECENT AVARAGE MATE
1052,14307,89,2995.72,6,CASUAL AVARAGE MATE
1053,14309,9,2352.53,9,SOUL MATE
1054,14311,243,310.26,1,
1055,14312,47,1611.5900000000001,6,SOUL MATE
1056,14314,107,120.0,1,
1057,14315,45,2481.1299999999997,6,SOUL MATE
1058,14317,65,508.58,1,
1059,14320,207,477.7900000000001,2,EX MATE
1060,14321,11,1530.7500000000002,5,RECENT AVARAGE MATE
1061,14323,115,605.0600000000001,2,CASUAL AVARAGE MATE
1062,14326,243,183.85,1,
1063,14327,164,311.65000000000003,1,
1064,14329,18,4975.24,7,SOUL MATE
1065,14331,125,462.65999999999997,2,CASUAL AVARAGE MATE
1066,14332,23,840.2099999999998,3,RECENT AVARAGE MATE
1067,14333,68,415.2,1,
1068,14334,17,2552.21,8,SOUL MATE
1069,14336,17,1614.9099999999999,4,RECENT AVARAGE MATE
1070,14338,162,588.2199999999999,2,EX MATE
1071,14339,243,309.52,1,
1072,14340,219,134.7,1,
1073,14341,46,2166.98,8,SOUL MATE
1074,14342,22,668.56,4,RECENT AVARAGE MATE
1075,14344,128,889.9300000000002,8,CASUAL AVARAGE MATE
1076,14345,39,108.97999999999999,1,
1077,14346,121,1021.5800000000002,2,CASUAL AVARAGE MATE
1078,14348,261,409.57,1,
1079,14349,11,133.50000000000006,1,
1080,14350,275,282.92999999999995,1,
1081,14351,165,51.0,1,
1082,14352,158,1078.96,4,EX MATE
1083,14353,216,90.6,1,
1084,14354,6,163.62,2,RECENT AVARAGE MATE
1085,14355,366,174.4,1,
1086,14356,80,701.2299999999998,2,CASUAL AVARAGE MATE
1087,14357,44,225.12000000000012,1,
1088,14359,20,912.1800000000001,3,RECENT AVARAGE MATE
1089,14360,32,2118.0299999999997,4,RECENT AVARAGE MATE
1090,14362,23,151.50000000000003,1,
1091,14364,109,3717.35,8,CASUAL AVARAGE MATE
1092,14367,9,9227.820000000002,16,
1093,14368,320,155.00000000000003,1,
1094,14371,296,100.5,1,
1095,14373,359,76.55,1,
1096,14375,186,235.56000000000003,1,
1097,14377,192,617.05,2,EX MATE
1098,14379,45,348.09999999999997,2,RECENT AVARAGE MATE
1099,14381,53,202.6800000000001,1,
1100,14382,27,615.4900000000001,1,
1101,14383,39,1247.69,3,RECENT AVARAGE MATE
1102,14385,10,202.10999999999999,3,RECENT AVARAGE MATE
1103,14386,297,142.4,1,
1104,14387,33,1727.6,3,RECENT AVARAGE MATE
1105,14388,11,3212.84,8,SOUL MATE
1106,14389,66,1043.46,2,CASUAL AVARAGE MATE
1107,14390,11,4642.57,9,SOUL MATE
1108,14393,219,67.94999999999999,1,
1109,14395,3,3479.91,9,
1110,14396,66,487.98999999999995,2,CASUAL AVARAGE MATE
1111,14397,3,2612.9599999999996,19,
1112,14400,150,574.7,1,
1113,14401,5,4051.4800000000005,13,
1114,14403,131,1475.81,4,CASUAL AVARAGE MATE
1115,14404,34,1449.32,6,SOUL MATE
1116,14406,120,156.75,1,
1117,14407,108,2157.73,6,CASUAL AVARAGE MATE
1118,14408,11,2599.0299999999997,7,SOUL MATE
1119,14409,72,2059.4500000000003,6,CASUAL AVARAGE MATE
1120,14410,93,1100.27,9,SOUL MATE
1121,14411,311,1063.0,1,
1122,14412,43,770.03,2,RECENT AVARAGE MATE
1123,14413,363,121.05,1,
1124,14414,92,1496.98,7,CASUAL AVARAGE MATE
1125,14415,2,5855.57,13,
1126,14416,23,490.22,2,RECENT AVARAGE MATE
1127,14418,4,1937.25,3,RECENT AVARAGE MATE
1128,14419,11,1051.79,6,SOUL MATE
1129,14420,100,387.52,1,
1130,14421,58,813.1099999999999,2,RECENT AVARAGE MATE
1131,14422,1,4263.640000000001,6,
1132,14423,219,265.2,1,
1133,14424,18,322.08,1,
1134,14426,24,4481.669999999999,10,SOUL MATE
1135,14427,51,363.34000000000003,2,RECENT AVARAGE MATE
1136,14428,8,1224.06,5,RECENT AVARAGE MATE
1137,14431,303,470.35999999999996,1,
1138,14432,10,2248.5,6,SOUL MATE
1139,14434,22,1372.8,6,SOUL MATE
1140,14436,99,89.06,1,
1141,14437,366,63.0,1,
1142,14438,307,131.9,1,
1143,14440,9,2357.6800000000003,5,RECENT AVARAGE MATE
1144,14441,1,1712.89,4,
1145,14443,54,1420.1999999999998,4,RECENT AVARAGE MATE
1146,14446,1,1010.3499999999998,4,
1147,14447,19,1163.23,5,RECENT AVARAGE MATE
1148,14448,10,375.35,2,RECENT AVARAGE MATE
1149,14449,19,885.8,4,RECENT AVARAGE MATE
1150,14450,181,483.25,3,EX MATE
1151,14451,61,643.8999999999999,2,RECENT AVARAGE MATE
1152,14452,11,259.05,2,RECENT AVARAGE MATE
1153,14453,191,119.93000000000002,1,
1154,14456,6,3017.2799999999993,9,SOUL MATE
1155,14457,311,113.64,1,
1156,14459,156,1837.9199999999996,1,
1157,14460,111,434.34,3,CASUAL AVARAGE MATE
1158,14461,149,2103.06,3,CASUAL AVARAGE MATE
1159,14462,67,1980.5700000000002,11,SOUL MATE
1160,14463,99,529.62,3,CASUAL AVARAGE MATE
1161,14465,247,1038.44,3,EX MATE
1162,14466,30,2272.4,7,SOUL MATE
1163,14467,18,596.26,4,RECENT AVARAGE MATE
1164,14470,12,461.18999999999994,2,RECENT AVARAGE MATE
1165,14472,104,1852.6699999999998,8,CASUAL AVARAGE MATE
1166,14473,75,234.34000000000003,2,CASUAL AVARAGE MATE
1167,14474,47,547.6600000000001,1,
1168,14475,72,925.8500000000001,3,CASUAL AVARAGE MATE
1169,14476,258,193.00000000000003,1,
1170,14477,20,1309.6,4,RECENT AVARAGE MATE
1171,14479,254,316.25,2,EX MATE
1172,14480,12,279.05,1,
1173,14481,165,636.51,2,EX MATE
1174,14482,19,2022.8099999999997,6,SOUL MATE
1175,14483,282,137.10000000000002,1,
1176,14484,51,321.91999999999996,1,
1177,14485,39,162.8,1,
1178,14487,27,1165.48,6,SOUL MATE
1179,14488,68,1064.2800000000002,1,
1180,14489,208,463.38000000000005,1,
1181,14491,176,340.93,2,EX MATE
1182,14493,8,2383.24,5,RECENT AVARAGE MATE
1183,14494,26,139.56,1,
1184,14495,51,123.8,2,RECENT AVARAGE MATE
1185,14496,312,538.81,2,
1186,14497,310,475.3699999999999,1,
1187,14498,43,1957.3200000000002,5,RECENT AVARAGE MATE
1188,14499,27,808.4399999999999,3,RECENT AVARAGE MATE
1189,14500,89,356.85,3,CASUAL AVARAGE MATE
1190,14501,184,251.21,2,EX MATE
1191,14502,20,2429.8299999999986,11,SOUL MATE
1192,14503,4,3543.26,6,SOUL MATE
1193,14504,48,673.26,4,RECENT AVARAGE MATE
1194,14505,18,5859.430000000001,8,
1195,14506,18,1960.6499999999996,5,RECENT AVARAGE MATE
1196,14507,24,1367.88,6,SOUL MATE
1197,14508,23,268.05,2,RECENT AVARAGE MATE
1198,14511,12,1314.81,5,RECENT AVARAGE MATE
1199,14512,188,275.28,2,EX MATE
1200,14513,101,455.59000000000003,3,CASUAL AVARAGE MATE
1201,14514,62,990.1999999999999,3,RECENT AVARAGE MATE
1202,14515,18,2076.8900000000003,6,SOUL MATE
1203,14517,34,330.45000000000005,2,RECENT AVARAGE MATE
1204,14518,65,174.37,1,
1205,14520,2,270.6,2,
1206,14522,25,974.54,4,RECENT AVARAGE MATE
1207,14523,109,241.09000000000003,1,
1208,14524,32,1843.8300000000002,9,SOUL MATE
1209,14525,20,4215.900000000001,9,SOUL MATE
1210,14527,3,8507.13,55,
1211,14528,38,364.22,1,
1212,14529,61,578.6099999999999,3,RECENT AVARAGE MATE
1213,14530,26,2862.1099999999997,6,SOUL MATE
1214,14532,237,932.8499999999999,4,EX MATE
1215,14533,25,1949.7200000000005,7,SOUL MATE
1216,14534,3,4397.299999999999,18,
1217,14535,61,2854.8399999999992,3,RECENT AVARAGE MATE
1218,14536,260,170.95000000000002,1,
1219,14537,58,355.5600000000001,1,
1220,14538,65,388.24999999999994,2,CASUAL AVARAGE MATE
1221,14539,16,537.48,2,RECENT AVARAGE MATE
1222,14540,10,952.6600000000001,3,RECENT AVARAGE MATE
1223,14541,59,1453.3500000000001,8,SOUL MATE
1224,14542,186,103.25000000000001,1,
1225,14543,29,3599.7300000000005,16,
1226,14544,25,2004.3000000000002,2,RECENT AVARAGE MATE
1227,14546,6,2573.93,5,RECENT AVARAGE MATE
1228,14547,4,3974.75,8,SOUL MATE
1229,14548,151,652.8,2,CASUAL AVARAGE MATE
1230,14549,312,289.2399999999999,1,
1231,14550,11,757.3699999999999,2,RECENT AVARAGE MATE
1232,14551,19,186.23000000000002,2,RECENT AVARAGE MATE
1233,14552,152,164.22000000000003,1,
