,CustomerID,Recency,Monetary,Frequency,Category
809,13967,146,80.7,1,0
810,13969,8,9024.17,18,0
811,13971,19,2758.2599999999998,8,0
812,13972,71,190.25000000000003,2,0
813,13973,288,264.7,1,0
814,13974,50,413.59,1,0
815,13975,32,2461.24,6,0
816,13976,207,357.9800000000001,1,0
817,13978,15,196.79,2,0
818,13979,74,869.8700000000001,1,0
819,13980,61,200.14000000000001,1,0
820,13982,40,1871.8099999999997,4,0
821,13983,30,2603.43,12,0
822,13984,27,920.51,5,0
823,13985,5,7060.130000000002,15,0
824,13986,18,320.46000000000004,1,0
825,13988,20,4147.96,6,0
826,13989,66,1266.08,2,0
827,13990,214,311.3,1,0
828,13991,13,852.8799999999999,6,0
829,13992,31,76.8,1,0
830,13993,43,3466.36,9,0
831,13994,4,2274.14,6,0
832,13995,16,1393.69,5,0
833,13999,11,3901.8100000000013,12,0
834,14000,212,635.6600000000001,1,0
835,14001,46,2043.08,3,0
836,14002,135,529.73,2,0
837,14004,44,4582.64,7,0
838,14005,10,2874.7200000000003,5,0
839,14006,116,962.1899999999999,3,0
840,14009,199,695.6099999999999,2,0
841,14012,278,328.8,1,0
842,14013,111,473.02,3,0
843,14014,78,505.18000000000006,1,0
844,14015,53,917.34,1,0
845,14019,47,1421.6100000000001,3,0
846,14020,17,642.8,2,0
847,14021,156,631.9,3,0
848,14022,226,440.0,1,0
849,14023,8,584.07,2,0
850,14024,122,327.7,2,0
851,14027,61,104.82000000000002,1,0
852,14029,64,467.65999999999997,2,0
853,14030,19,2358.84,8,0
854,14031,8,17286.86,19,0
855,14032,3,2975.59,11,0
856,14034,23,648.8899999999999,3,0
857,14035,29,1428.02,5,0
858,14036,285,626.6499999999999,1,0
859,14037,177,147.20000000000005,2,0
860,14038,79,1560.38,3,0
861,14039,34,152.2,1,0
862,14040,41,3560.3200000000006,12,0
863,14041,267,141.41,1,0
864,14044,27,646.4200000000001,4,0
865,14045,110,1659.75,4,0
866,14046,285,154.98999999999998,1,0
867,14047,9,1308.6100000000001,5,0
868,14048,306,409.9299999999999,1,0
869,14049,17,5578.719999999999,4,0
870,14050,32,746.36,2,0
871,14051,1,15610.390000000001,23,0
872,14052,20,225.35999999999993,1,0
873,14053,125,260.25,2,0
874,14054,66,92.46,1,0
875,14055,107,725.6400000000001,1,0
876,14056,2,8152.710000000001,23,0
877,14057,24,6211.660000000002,17,0
878,14059,267,183.59999999999997,1,0
879,14060,5,6140.419999999999,19,0
880,14062,10,10464.850000000002,12,0
881,14064,30,1334.34,5,0
882,14066,267,152.55,1,0
883,14067,64,374.70000000000005,2,0
884,14068,321,265.85,1,0
885,14071,4,1437.5700000000002,8,0
886,14073,33,151.04,1,0
887,14075,5,942.26,3,0
888,14076,130,118.66999999999997,1,0
889,14077,41,499.41999999999996,5,0
890,14078,102,1049.37,6,0
891,14079,125,375.09999999999997,1,0
892,14080,33,45.599999999999994,1,0
893,14081,303,921.6199999999997,2,0
894,14082,365,182.24999999999997,1,0
895,14083,5,1002.9000000000001,9,0
896,14085,3,4421.29,18,0
897,14087,3,191.47,1,0
898,14088,11,50491.81000000001,13,-1
899,14089,57,158.75,1,0
900,14090,325,76.32000000000001,1,0
901,14092,8,4076.9100000000003,14,0
902,14093,13,433.85999999999996,1,0
903,14096,5,65164.790000000095,17,-1
904,14098,37,147.34999999999997,1,0
905,14099,17,3104.17,11,0
906,14100,138,191.95000000000002,1,0
907,14101,74,5976.789999999999,6,0
908,14102,6,1105.8799999999997,5,0
909,14104,155,216.21,2,0
910,14105,240,1266.2300000000002,1,0
911,14107,52,2703.23,7,0
912,14108,31,597.9100000000001,2,0
913,14109,73,144.2,1,0
914,14110,4,5683.149999999999,12,0
915,14111,15,692.85,4,0
916,14112,23,2915.15,7,0
917,14113,4,1840.42,4,0
918,14114,274,386.53000000000003,2,0
919,14116,20,1382.7400000000002,5,0
920,14117,144,90.0,1,0
921,14121,4,2780.1499999999996,4,0
922,14124,85,419.58000000000004,1,0
923,14125,11,2720.63,3,0
924,14126,8,706.1300000000001,3,0
925,14127,123,709.71,3,0
926,14128,61,637.5,2,0
927,14129,2,1123.86,5,0
928,14130,320,480.90999999999997,1,0
929,14132,3,3586.0299999999997,11,0
930,14133,130,605.64,3,0
931,14135,2,4690.3099999999995,15,0
932,14138,2,965.8800000000002,2,0
933,14139,47,415.81999999999994,1,0
934,14140,4,935.0499999999998,2,0
935,14141,3,915.1300000000001,4,0
936,14142,374,311.81000000000006,1,0
937,14143,134,115.8,1,0
938,14145,47,3742.2,4,0
939,14146,9,4191.0,5,0
940,14147,79,483.40000000000003,2,0
941,14148,234,157.2,1,0
942,14149,221,446.62000000000006,1,0
943,14150,36,658.6400000000001,2,0
944,14152,76,621.29,2,0
945,14154,240,1345.62,2,0
946,14155,267,118.75,1,0
947,14157,20,424.8900000000001,2,0
948,14158,41,507.66000000000014,1,0
949,14159,20,4630.349999999999,11,0
950,14161,216,1097.6200000000001,3,0
951,14162,174,289.36,2,0
952,14163,88,2445.91,4,0
953,14164,71,1631.7700000000002,2,0
954,14165,276,120.44,1,0
955,14167,40,562.59,4,0
956,14171,99,363.78999999999996,1,0
957,14173,11,450.84000000000003,4,0
958,14174,34,134.46,1,0
959,14175,60,3222.3,3,0
960,14176,298,576.9,4,0
961,14177,87,549.46,4,0
962,14178,9,1600.26,7,0
963,14179,41,701.5699999999997,2,0
964,14180,11,4748.520000000001,25,0
965,14184,67,452.89,1,0
966,14185,332,197.65,1,0
967,14188,31,2054.36,6,0
968,14189,3,4654.08,15,0
969,14191,2,4684.76,13,0
970,14193,68,853.3899999999999,2,0
971,14194,5,11349.520000000002,21,0
972,14195,202,1011.9999999999999,2,0
973,14196,107,335.52,1,0
974,14198,19,701.4,4,0
975,14199,219,185.39999999999998,1,0
976,14201,61,747.4399999999999,7,0
977,14204,3,150.60999999999996,1,0
978,14205,17,466.70000000000005,2,0
979,14206,240,328.1599999999999,1,0
980,14208,95,151.73999999999998,1,0
981,14209,11,2073.4300000000003,6,0
982,14210,106,1905.84,6,0
983,14211,54,2241.1,9,0
984,14212,90,1070.48,1,0
985,14214,31,1004.3799999999999,5,0
986,14215,12,1789.7200000000003,6,0
987,14216,4,1839.2999999999997,4,0
988,14217,2,2004.9799999999998,17,0
989,14218,43,169.48000000000002,1,0
990,14219,5,89.94,1,0
991,14220,248,632.4000000000001,2,0
992,14221,43,3432.8,9,0
993,14222,178,683.17,1,0
994,14223,93,991.1299999999999,3,0
995,14224,111,1009.7299999999999,4,0
996,14226,29,2214.7899999999995,5,0
997,14227,27,3350.96,10,0
998,14229,52,1547.1999999999998,3,0
999,14231,184,925.71,3,0
1000,14232,43,2048.0699999999997,5,0
1001,14233,50,1462.72,4,0
1002,14234,23,754.1200000000001,4,0
1003,14235,76,3144.86,5,0
1004,14236,81,490.86000000000007,2,0
1005,14237,374,161.00000000000003,1,0
1006,14238,327,146.85,1,0
1007,14239,44,2380.8500000000004,11,0
1008,14240,31,890.3400000000003,2,0
1009,14241,184,213.70000000000002,1,0
1010,14242,235,280.54999999999995,2,0
1011,14243,9,2588.7700000000004,10,0
1012,14245,220,1693.4499999999998,2,0
1013,14246,111,1474.0600000000002,3,0
1014,14247,279,136.77,1,0
1015,14248,319,302.58,1,0
1016,14250,8,1904.0500000000006,3,0
1017,14251,2,2879.7000000000007,5,0
1018,14256,261,969.06,2,0
1019,14257,65,3099.7200000000003,5,0
1020,14258,10,12669.98,9,0
1021,14259,142,120.0,1,0
1022,14261,51,1163.4499999999998,2,0
1023,14262,9,2618.2299999999996,8,0
1024,14264,155,333.97,2,0
1025,14267,163,1516.24,3,0
1026,14270,332,492.6499999999999,1,0
1027,14271,226,112.32000000000002,1,0
1028,14272,74,437.96000000000004,2,0
1029,14273,52,559.97,4,0
1030,14276,99,1119.7399999999998,3,0
1031,14280,197,134.04,1,0
1032,14282,4,3701.44,15,0
1033,14284,31,595.25,2,0
1034,14285,22,1910.0100000000002,4,0
1035,14286,24,4628.75,3,0
1036,14287,9,176.63,3,0
1037,14288,214,426.6,1,0
1038,14289,9,911.26,6,0
1039,14290,12,2314.6499999999996,5,0
1040,14291,2,3883.25,11,0
1041,14292,8,4871.929999999999,9,0
1042,14293,4,1046.5599999999997,4,0
1043,14295,41,166.2,1,0
1044,14297,18,1305.33,4,0
1045,14298,9,51527.30000000001,44,-1
1046,14299,9,3965.6199999999994,9,0
1047,14300,19,43.2,1,0
1048,14301,118,640.14,1,0
1049,14304,223,383.45000000000005,1,0
1050,14305,72,1858.96,3,0
1051,14306,52,2093.3199999999997,2,0
1052,14307,89,2995.72,6,0
1053,14309,9,2352.53,9,0
1054,14311,243,310.26,1,0
1055,14312,47,1611.5900000000001,6,0
1056,14314,107,120.0,1,0
1057,14315,45,2481.1299999999997,6,0
1058,14317,65,508.58,1,0
1059,14320,207,477.7900000000001,2,0
1060,14321,11,1530.7500000000002,5,0
1061,14323,115,605.0600000000001,2,0
1062,14326,243,183.85,1,0
1063,14327,164,311.65000000000003,1,0
1064,14329,18,4975.24,7,0
1065,14331,125,462.65999999999997,2,0
1066,14332,23,840.2099999999998,3,0
1067,14333,68,415.2,1,0
1068,14334,17,2552.21,8,0
1069,14336,17,1614.9099999999999,4,0
1070,14338,162,588.2199999999999,2,0
1071,14339,243,309.52,1,0
1072,14340,219,134.7,1,0
1073,14341,46,2166.98,8,0
1074,14342,22,668.56,4,0
1075,14344,128,889.9300000000002,8,0
1076,14345,39,108.97999999999999,1,0
1077,14346,121,1021.5800000000002,2,0
1078,14348,261,409.57,1,0
1079,14349,11,133.50000000000006,1,0
1080,14350,275,282.92999999999995,1,0
1081,14351,165,51.0,1,0
1082,14352,158,1078.96,4,0
1083,14353,216,90.6,1,0
1084,14354,6,163.62,2,0
1085,14355,366,174.4,1,0
1086,14356,80,701.2299999999998,2,0
1087,14357,44,225.12000000000012,1,0
1088,14359,20,912.1800000000001,3,0
1089,14360,32,2118.0299999999997,4,0
1090,14362,23,151.50000000000003,1,0
1091,14364,109,3717.35,8,0
1092,14367,9,9227.820000000002,16,0
1093,14368,320,155.00000000000003,1,0
1094,14371,296,100.5,1,0
1095,14373,359,76.55,1,0
1096,14375,186,235.56000000000003,1,0
1097,14377,192,617.05,2,0
1098,14379,45,348.09999999999997,2,0
1099,14381,53,202.6800000000001,1,0
1100,14382,27,615.4900000000001,1,0
1101,14383,39,1247.69,3,0
1102,14385,10,202.10999999999999,3,0
1103,14386,297,142.4,1,0
1104,14387,33,1727.6,3,0
1105,14388,11,3212.84,8,0
1106,14389,66,1043.46,2,0
1107,14390,11,4642.57,9,0
1108,14393,219,67.94999999999999,1,0
1109,14395,3,3479.91,9,0
1110,14396,66,487.98999999999995,2,0
1111,14397,3,2612.9599999999996,19,0
1112,14400,150,574.7,1,0
1113,14401,5,4051.4800000000005,13,0
1114,14403,131,1475.81,4,0
1115,14404,34,1449.32,6,0
1116,14406,120,156.75,1,0
1117,14407,108,2157.73,6,0
1118,14408,11,2599.0299999999997,7,0
1119,14409,72,2059.4500000000003,6,0
1120,14410,93,1100.27,9,0
1121,14411,311,1063.0,1,0
1122,14412,43,770.03,2,0
1123,14413,363,121.05,1,0
1124,14414,92,1496.98,7,0
1125,14415,2,5855.57,13,0
1126,14416,23,490.22,2,0
1127,14418,4,1937.25,3,0
1128,14419,11,1051.79,6,0
1129,14420,100,387.52,1,0
1130,14421,58,813.1099999999999,2,0
1131,14422,1,4263.640000000001,6,0
1132,14423,219,265.2,1,0
1133,14424,18,322.08,1,0
1134,14426,24,4481.669999999999,10,0
1135,14427,51,363.34000000000003,2,0
1136,14428,8,1224.06,5,0
1137,14431,303,470.35999999999996,1,0
1138,14432,10,2248.5,6,0
1139,14434,22,1372.8,6,0
1140,14436,99,89.06,1,0
1141,14437,366,63.0,1,0
1142,14438,307,131.9,1,0
1143,14440,9,2357.6800000000003,5,0
1144,14441,1,1712.89,4,0
1145,14443,54,1420.1999999999998,4,0
1146,14446,1,1010.3499999999998,4,0
1147,14447,19,1163.23,5,0
1148,14448,10,375.35,2,0
1149,14449,19,885.8,4,0
1150,14450,181,483.25,3,0
1151,14451,61,643.8999999999999,2,0
1152,14452,11,259.05,2,0
1153,14453,191,119.93000000000002,1,0
1154,14456,6,3017.2799999999993,9,0
1155,14457,311,113.64,1,0
1156,14459,156,1837.9199999999996,1,0
1157,14460,111,434.34,3,0
1158,14461,149,2103.06,3,0
1159,14462,67,1980.5700000000002,11,0
1160,14463,99,529.62,3,0
1161,14465,247,1038.44,3,0
1162,14466,30,2272.4,7,0
1163,14467,18,596.26,4,0
1164,14470,12,461.18999999999994,2,0
1165,14472,104,1852.6699999999998,8,0
1166,14473,75,234.34000000000003,2,0
1167,14474,47,547.6600000000001,1,0
1168,14475,72,925.8500000000001,3,0
1169,14476,258,193.00000000000003,1,0
1170,14477,20,1309.6,4,0
1171,14479,254,316.25,2,0
1172,14480,12,279.05,1,0
1173,14481,165,636.51,2,0
1174,14482,19,2022.8099999999997,6,0
1175,14483,282,137.10000000000002,1,0
1176,14484,51,321.91999999999996,1,0
1177,14485,39,162.8,1,0
1178,14487,27,1165.48,6,0
1179,14488,68,1064.2800000000002,1,0
1180,14489,208,463.38000000000005,1,0
1181,14491,176,340.93,2,0
1182,14493,8,2383.24,5,0
1183,14494,26,139.56,1,0
1184,14495,51,123.8,2,0
1185,14496,312,538.81,2,0
1186,14497,310,475.3699999999999,1,0
1187,14498,43,1957.3200000000002,5,0
1188,14499,27,808.4399999999999,3,0
1189,14500,89,356.85,3,0
1190,14501,184,251.21,2,0
1191,14502,20,2429.8299999999986,11,0
1192,14503,4,3543.26,6,0
1193,14504,48,673.26,4,0
1194,14505,18,5859.430000000001,8,0
1195,14506,18,1960.6499999999996,5,0
1196,14507,24,1367.88,6,0
1197,14508,23,268.05,2,0
1198,14511,12,1314.81,5,0
1199,14512,188,275.28,2,0
1200,14513,101,455.59000000000003,3,0
1201,14514,62,990.1999999999999,3,0
1202,14515,18,2076.8900000000003,6,0
1203,14517,34,330.45000000000005,2,0
1204,14518,65,174.37,1,0
1205,14520,2,270.6,2,0
1206,14522,25,974.54,4,0
1207,14523,109,241.09000000000003,1,0
1208,14524,32,1843.8300000000002,9,0
1209,14525,20,4215.900000000001,9,0
1210,14527,3,8507.13,55,-1
1211,14528,38,364.22,1,0
1212,14529,61,578.6099999999999,3,0
1213,14530,26,2862.1099999999997,6,0
1214,14532,237,932.8499999999999,4,0
1215,14533,25,1949.7200000000005,7,0
1216,14534,3,4397.299999999999,18,0
1217,14535,61,2854.8399999999992,3,0
1218,14536,260,170.95000000000002,1,0
1219,14537,58,355.5600000000001,1,0
1220,14538,65,388.24999999999994,2,0
1221,14539,16,537.48,2,0
1222,14540,10,952.6600000000001,3,0
1223,14541,59,1453.3500000000001,8,0
1224,14542,186,103.25000000000001,1,0
1225,14543,29,3599.7300000000005,16,0
1226,14544,25,2004.3000000000002,2,0
1227,14546,6,2573.93,5,0
1228,14547,4,3974.75,8,0
1229,14548,151,652.8,2,0
1230,14549,312,289.2399999999999,1,0
1231,14550,11,757.3699999999999,2,0
1232,14551,19,186.23000000000002,2,0
1233,14552,152,164.22000000000003,1,0
1234,14553,20,859.2699999999999,5,0
1235,14554,11,2279.4900000000007,4,0
1236,14555,58,312.54,2,0
1237,14557,86,788.3800000000001,1,0
1238,14560,8,2237.7700000000004,22,0
1239,14561,76,1080.7599999999998,3,0
1240,14562,4,5006.769999999999,18,0
1241,14565,96,3099.12,4,0
1242,14567,57,1530.3600000000001,2,0
1243,14569,2,227.39,1,0
1244,14570,281,218.05999999999997,2,0
1245,14572,4,2804.54,7,0
1246,14573,180,1639.8199999999997,9,0
1247,14576,373,35.400000000000006,1,0
1248,14577,13,859.7099999999999,4,0
1249,14578,4,168.63,1,0
1250,14581,17,138.6,1,0
1251,14582,41,114.11,1,0
1252,14583,6,986.96,5,0
1253,14584,170,1033.06,4,0
1254,14585,51,157.05,1,0
1255,14586,277,237.35999999999996,1,0
1256,14587,19,1580.2900000000004,9,0
1257,14589,372,39.75,1,0
1258,14591,16,1320.21,4,0
1259,14592,36,557.94,3,0
1260,14593,22,617.1500000000001,3,0
1261,14594,8,363.33,2,0
1262,14595,20,1740.6000000000001,6,0
1263,14597,12,866.2400000000001,2,0
1264,14598,45,221.97000000000003,1,0
1265,14600,306,393.3299999999999,1,0
1266,14601,11,213.96000000000004,1,0
1267,14603,275,660.0,1,0
1268,14606,2,12076.15,93,-1
1269,14607,16,16209.5,14,0
1270,14608,5,1785.15,4,0
1271,14609,73,601.5600000000001,4,0
1272,14616,243,406.08000000000004,3,0
1273,14618,10,553.44,3,0
1274,14619,246,394.43999999999994,1,0
1275,14620,206,412.78,2,0
1276,14621,2,1788.3599999999997,5,0
1277,14622,185,320.58,1,0
1278,14623,33,886.6999999999999,5,0
1279,14624,58,225.84999999999997,2,0
1280,14625,197,899.63,2,0
1281,14626,24,2791.2699999999995,4,0
1282,14628,92,671.96,2,0
1283,14629,5,955.2599999999995,2,0
1284,14631,51,1006.98,3,0
1285,14632,263,114.55999999999999,1,0
1286,14633,267,344.9000000000001,1,0
1287,14636,37,609.85,2,0
1288,14638,51,443.6,1,0
1289,14639,53,2984.4900000000002,6,0
1290,14640,25,2107.38,6,0
1291,14641,22,110.46,1,0
1292,14642,59,96.12,1,0
1293,14643,171,693.8100000000001,2,0
1294,14644,68,830.7600000000001,2,0
1295,14645,157,597.09,2,0
1296,14647,202,236.03999999999996,1,0
1297,14649,5,1402.5899999999997,4,0
1298,14651,68,653.75,2,0
1299,14652,78,114.18000000000002,1,0
1300,14653,2,1926.65,7,0
1301,14655,9,1932.2300000000002,4,0
1302,14656,170,291.05000000000007,2,0
1303,14657,18,848.2199999999998,4,0
1304,14658,6,247.15,2,0
1305,14659,9,2529.9300000000003,9,0
1306,14660,87,285.74,2,0
1307,14661,27,107.95,1,0
1308,14662,29,741.3700000000003,4,0
1309,14664,20,636.24,2,0
1310,14665,61,1835.7000000000003,5,0
1311,14666,25,195.24999999999997,1,0
1312,14667,11,9175.04,25,0
1313,14669,242,1259.24,3,0
1314,14670,281,392.8600000000001,2,0
1315,14672,235,765.5500000000002,2,0
1316,14673,4,1736.3999999999999,5,0
1317,14675,17,596.3599999999999,1,0
1318,14676,32,2548.2400000000002,6,0
1319,14680,26,28754.110000000004,16,-1
1320,14681,72,498.95,3,0
1321,14682,188,52.0,2,0
1322,14684,26,1201.5100000000002,5,0
1323,14687,107,628.3799999999999,1,0
1324,14688,8,5579.0999999999985,21,0
1325,14689,209,112.80000000000001,1,0
1326,14690,45,355.04999999999995,2,0
1327,14691,31,2114.33,5,0
1328,14692,138,591.55,4,0
1329,14693,265,172.9,1,0
1330,14696,5,2078.9500000000003,7,0
1331,14697,219,188.61,2,0
1332,14698,2,1217.27,5,0
1333,14699,215,109.12999999999998,1,0
1334,14700,33,2195.1,3,0
1335,14701,11,2526.0899999999997,9,0
1336,14702,2,3251.79,17,0
1337,14703,15,318.1699999999999,1,0
1338,14704,12,1493.9600000000003,9,0
1339,14705,199,179.0,1,0
1340,14708,3,1126.3700000000001,3,0
1341,14709,16,4921.04,13,0
1342,14710,15,599.48,4,0
1343,14711,11,2839.62,11,0
1344,14712,30,917.07,3,0
1345,14713,10,2662.2,11,0
1346,14714,25,160.19,1,0
1347,14715,25,867.3799999999999,4,0
1348,14716,44,307.51,2,0
1349,14719,2,1581.8399999999995,5,0
1350,14720,6,663.81,3,0
1351,14722,148,180.41999999999996,1,0
1352,14723,11,1122.36,6,0
1353,14725,25,655.58,1,0
1354,14727,275,268.58,1,0
1355,14729,374,313.48999999999995,1,0
1356,14730,2,1897.5699999999997,8,0
1357,14731,48,380.02,3,0
1358,14732,9,2702.4900000000002,8,0
1359,14733,17,9585.910000000002,12,0
1360,14735,4,6065.69,32,0
1361,14737,4,1164.55,3,0
1362,14738,43,1314.45,7,0
1363,14739,5,3902.28,7,0
1364,14740,198,1448.21,3,0
1365,14741,12,1400.3400000000001,6,0
1366,14744,17,1099.98,7,0
1367,14745,113,1220.26,5,0
1368,14747,250,328.2,1,0
1369,14748,30,1415.75,5,0
1370,14752,44,389.63999999999993,1,0
1371,14753,88,563.15,1,0
1372,14754,45,638.05,2,0
1373,14755,10,5010.280000000001,11,0
1374,14756,16,738.9599999999998,1,0
1375,14757,76,420.5,1,0
1376,14758,145,1484.0600000000002,4,0
1377,14759,5,1625.97,3,0
1378,14760,298,89.2,1,0
1379,14761,59,255.89999999999998,2,0
1380,14762,264,300.52,1,0
1381,14764,47,278.3,1,0
1382,14765,30,254.10999999999999,3,0
1383,14766,9,2473.3700000000003,6,0
1384,14768,18,192.60000000000002,2,0
1385,14769,3,10416.979999999998,8,0
1386,14770,233,876.4200000000001,2,0
1387,14772,113,139.26,1,0
1388,14775,59,1011.9000000000001,3,0
1389,14776,52,2538.2999999999993,11,0
1390,14778,128,730.86,2,0
1391,14779,281,386.15,3,0
1392,14780,55,447.6799999999999,2,0
1393,14782,320,200.10000000000002,1,0
1394,14784,27,289.99,2,0
1395,14785,11,77.4,2,0
1396,14788,8,679.44,2,0
1397,14789,29,197.64000000000001,1,0
1398,14790,17,745.06,4,0
1399,14792,64,6.2,1,0
1400,14793,22,228.99,1,0
1401,14794,3,1319.9099999999999,7,0
1402,14795,167,131.45,1,0
1403,14796,2,7975.49,17,0
1404,14798,53,173.74,3,0
1405,14799,52,157.7,1,0
1406,14800,48,4331.79,12,0
1407,14801,62,189.3399999999999,1,0
1408,14803,163,845.55,3,0
1409,14804,9,353.2699999999999,1,0
1410,14805,16,546.4,4,0
1411,14806,76,193.39000000000004,1,0
1412,14808,40,2718.599999999999,8,0
1413,14810,41,2085.3300000000004,11,0
1414,14813,370,152.88000000000002,2,0
1415,14815,37,778.5,2,0
1416,14816,198,271.85,1,0
1417,14817,201,1110.3400000000001,2,0
1418,14818,74,657.8,3,0
1419,14819,65,272.07,2,0
1420,14820,22,507.29,4,0
1421,14821,367,48.800000000000004,1,0
1422,14823,181,321.43,3,0
1423,14824,11,1127.71,4,0
1424,14825,4,2221.01,12,0
1425,14828,197,2139.76,3,0
1426,14829,30,697.55,4,0
1427,14830,54,188.88,1,0
1428,14834,18,1720.3,6,0
1429,14836,11,102.44999999999999,3,0
1430,14837,90,1649.5,4,0
1431,14840,268,62.85,1,0
1432,14841,54,3295.7599999999998,6,0
1433,14842,44,2824.6900000000005,4,0
1434,14844,64,3189.8100000000004,4,0
1435,14847,149,309.4,1,0
1436,14849,22,7930.54,25,0
1437,14850,312,325.75,1,0
1438,14851,24,511.34999999999997,2,0
1439,14852,59,2836.69,6,0
1440,14853,25,475.8,2,0
1441,14854,79,2740.0299999999997,7,0
1442,14855,120,645.65,2,0
1443,14856,37,1290.53,3,0
1444,14857,60,1173.12,2,0
1445,14859,13,1353.7399999999998,4,0
1446,14860,20,170.32000000000002,1,0
1447,14861,53,125.79000000000002,1,0
1448,14862,26,841.2,2,0
1449,14863,30,266.76,1,0
1450,14865,8,52.2,2,0
1451,14866,11,14389.9,12,0
1452,14867,186,710.28,3,0
1453,14868,4,2953.5899999999997,8,0
1454,14869,9,721.4499999999998,2,0
1455,14870,262,327.24999999999994,1,0
1456,14871,4,501.2800000000001,4,0
1457,14873,211,519.68,1,0
1458,14875,108,1465.3199999999997,2,0
1459,14878,13,1476.0900000000001,9,0
1460,14880,78,690.5899999999999,3,0
1461,14881,20,255.4,1,0
1462,14882,27,589.7,2,0
1463,14883,19,761.59,6,0
1464,14885,132,765.3199999999999,1,0
1465,14886,253,364.80000000000007,1,0
1466,14887,80,1862.0,1,0
1467,14888,208,369.2,1,0
1468,14889,337,135.9,1,0
1469,14890,254,125.65,1,0
1470,14891,149,554.38,2,0
1471,14893,10,1237.8500000000004,2,0
1472,14894,86,655.7499999999999,1,0
1473,14895,8,11138.710000000001,20,0
1474,14896,205,468.77,2,0
1475,14897,8,1366.38,4,0
1476,14898,24,1269.3099999999997,6,0
1477,14901,12,1421.2899999999997,9,0
1478,14902,26,332.66,1,0
1479,14903,22,2795.33,5,0
1480,14904,3,1025.44,2,0
1481,14905,158,616.15,2,0
1482,14907,4,3501.1000000000004,7,0
1483,14908,75,277.79999999999995,1,0
1484,14910,3,434.35,4,0
1485,14913,36,1227.43,4,0
1486,14915,92,307.48,2,0
1487,14916,71,1268.98,4,0
1488,14918,116,1610.15,2,0
1489,14920,213,977.77,2,0
1490,14921,31,1316.0700000000002,2,0
1491,14923,51,749.0999999999998,1,0
1492,14924,246,310.05,1,0
1493,14929,33,223.88,1,0
1494,14944,30,5900.25,12,0
1495,14946,15,100.9,1,0
1496,14947,73,290.82,2,0
1497,14948,24,1101.97,6,0
1498,14950,20,371.2,1,0
1499,14951,80,311.69000000000005,1,0
1500,14952,60,8099.49,11,0
1501,14953,26,285.66999999999996,1,0
1502,14954,13,294.8499999999999,1,0
1503,14957,254,58.49000000000001,1,0
1504,14958,148,483.7299999999999,3,0
1505,14959,65,695.4200000000002,4,0
1506,14960,9,221.27000000000004,2,0
1507,14961,11,7044.68,9,0
1508,14962,271,126.70000000000002,1,0
1509,14963,10,1472.3399999999997,5,0
1510,14964,248,206.21,1,0
1511,14965,97,596.0899999999999,2,0
1512,14966,15,183.01999999999992,1,0
1513,14967,50,463.8,1,0
1514,14968,31,147.59,1,0
1515,14970,69,1592.06,4,0
1516,14971,36,1097.9799999999998,3,0
1517,14972,129,114.77000000000002,1,0
1518,14973,108,1314.45,3,0
1519,14974,38,89.94,1,0
1520,14975,58,279.94,1,0
1521,14976,58,790.8600000000001,7,0
1522,14978,73,1921.3699999999994,5,0
1523,14981,247,102.11999999999998,1,0
1524,14984,20,202.37,2,0
1525,14985,199,292.01,2,0
1526,14987,16,326.4,2,0
1527,14988,212,334.54,1,0
1528,14995,39,231.98000000000002,2,0
1529,14997,47,546.2,3,0
1530,14998,171,414.87,2,0
1531,15000,48,490.52,1,0
1532,15002,116,1641.7600000000002,4,0
1533,15004,148,1220.77,1,0
1534,15005,16,6295.37,28,0
1535,15006,52,480.37999999999977,1,0
1536,15007,160,156.91000000000003,1,0
1537,15009,13,1259.4299999999996,3,0
1538,15010,36,308.94000000000005,1,0
1539,15012,54,405.0399999999999,2,0
1540,15014,44,257.66999999999996,2,0
1541,15016,173,170.04,1,0
1542,15017,34,125.58000000000003,1,0
1543,15018,39,496.21,3,0
1544,15019,267,252.81,1,0
1545,15021,9,1871.7699999999998,9,0
1546,15022,12,852.39,4,0
1547,15023,4,6720.409999999999,11,0
1548,15024,10,1636.43,10,0
1549,15025,34,361.96000000000004,1,0
1550,15026,81,469.0,3,0
1551,15027,31,1066.1499999999999,4,0
1552,15028,9,627.1299999999999,4,0
1553,15030,72,518.28,2,0
1554,15031,5,653.19,4,0
1555,15032,257,4959.0999999999985,3,0
1556,15033,5,2557.1800000000007,10,0
1557,15034,16,4274.16,8,0
1558,15035,90,252.72999999999996,1,0
1559,15036,73,429.55999999999983,3,0
1560,15038,59,685.7399999999999,6,0
1561,15039,10,19766.59000000001,47,-1
1562,15041,171,179.93000000000004,1,0
1563,15042,200,135.93,1,0
1564,15043,32,537.0,1,0
1565,15044,20,7634.730000000001,17,0
1566,15045,152,735.66,2,0
1567,15046,10,5090.42,15,0
1568,15047,270,343.62,1,0
1569,15048,66,381.00000000000006,4,0
1570,15049,274,121.17000000000002,1,0
1571,15050,26,1737.69,3,0
1572,15051,24,1383.3600000000001,3,0
1573,15052,320,207.73,1,0
1574,15053,5,693.95,3,0
1575,15054,13,302.0999999999999,2,0
1576,15057,276,1489.5,2,0
1577,15058,26,2102.54,11,0
1578,15059,41,1337.7200000000003,9,0
1579,15060,9,294.25,4,0
1580,15061,4,54534.13999999999,48,-1
